Business Category,Business Name,Review Date,Review ID,User ID,Number of Records,Stars
Bars,SUSHISAMBA Las Vegas,4/14/2012,xcltD8gP_s99BVsFE02eLQ,3G35UMgfUZzkBlutuWZ5LQ,1,2
Bars,Vanguard Lounge,4/14/2012,NwQXAc0JlXDachtOFRTNdg,Mdmrp68WoWWdagp4fFstLQ,1,5
Bars,Diablo's Cantina,4/15/2012,2euhclMUkRV_TyfvGDsCoA,gJ-cQRVPO_iMt50LxFbryQ,1,2
Restaurants,Margaritaville,4/15/2012,2nryyaClCgqY1i2aoloGxA,7108DyA4X9KY3pCMViOCLQ,1,4
Bars,SUSHISAMBA Las Vegas,4/16/2012,smuFs5kwkd8IpKWMqXR1sw,SJONo8zzvSUi8AuZoe7T3g,1,5
Restaurants,Brio Tuscan Grille,4/16/2012,Cl6hdM-bOGkNzcjb4CcWAw,-2Be-3ceNndWD6PmQOLG6Q,1,4
Bars,Morels French Steakhouse & Bistro,4/17/2012,R8a-hC4HCpwWbRSFO18Q-w,uW_BiO-wT4raWMgUdCWOqQ,1,2
Bars,PT's,4/17/2012,zdZtuq3LHcC2DBwXLThLFg,r3jqORQ2Q5iuQpd2dbWKug,1,4
Bars,Vesper Bar,4/17/2012,aFLSxs0h6_DW2mFFAdhVZA,crHk39O5I5ZEpzNQz6XgAw,1,4
Bars,Bond,4/18/2012,PcTkcVOybtDdtiF7i0wB2A,jIDhZ23eeUzFGPOxgxG3Qw,1,4
Bars,The Chandelier,4/18/2012,OdBI1UaoFV2_AEkl6oO_jQ,jIDhZ23eeUzFGPOxgxG3Qw,1,5
Restaurants,Casa Di Amore,4/21/2012,T5oGyGgxeGWVN6Ta3Tu7Qw,DoTP2tFHPm4o2B820rDaYw,1,5
Bars,Artisan Hotel Boutique,4/22/2012,NLfhxm48GSl5q8uM-RyQlA,IrzHAVpjBUSLnnrY5jG2OQ,1,4
Bars,Insert Coins,4/22/2012,jkShJk0lsY0nMUioEMtFCQ,8GF-oHHozB4VqjDeDwTYlg,1,2
Bars,SUSHISAMBA Las Vegas,4/22/2012,Jb9fur_cz4ZeySM0y2xQRA,8hY6P1qK73N8p4P8fqOGqw,1,4
Restaurants,Lupo,4/22/2012,2Z7NdvlZY5AA0BRP7-3PoQ,r3y0saCYqzxgZ4wtLirIpA,1,1
Restaurants,Scarpetta,4/23/2012,kAuuBVb1rC-VpP6LljDKMw,EDPucJOSBzuZqg8mqBAp7Q,1,5
Bars,Carnaval Court Bar & Grill,4/25/2012,aryksLU_xENBGyYdD5dUcg,DyqTzmXPNptfyrUAHBOcMg,1,4
Bars,Courthouse Bar & Grill,4/26/2012,OSQBtWPdTFf9iFaI0uqmcw,M-O0tasOl0SGiUsxdO5cZw,1,1
Bars,McMullan's Irish Pub,4/26/2012,5GUJLdgnz1NiT1SfX3ZO7g,ia1nTRAQEaFWv0cwADeK7g,1,5
Bars,The Peppermill Restaurant & Fireside Lounge,4/26/2012,rxO_korrWOGg-5mqkfdonw,7C0KbRibL7JzU5XgnSBNPg,1,5
Restaurants,Il Mulino,4/26/2012,v9DI11zvCY2AvoOHdmoeKA,m5icfnP71fJYmp0ogNvC0A,1,5
Bars,The Griffin,4/27/2012,RJcUMLKMPi2tpUZYPe1bTA,aCFMp2_D3dT-I_0E0k2d7A,1,4
Restaurants,Maggiano's Little Italy,4/27/2012,fdlpVa5f_nROC8C94ds7cQ,BrvNYbQWLDBQRallbfh6Bg,1,5
Bars,Insert Coins,4/28/2012,BeS9nPHo1vNx2Q_lKbmFGQ,KCQUgDM3vNuB5xn4ZXVo-A,1,3
Bars,Social House,4/28/2012,PGuSScclfM56yeC-07Waww,Fh5lhP6Rfeft5ZM6Um1UBA,1,4
Bars,The Piano Bar at Harrah's,4/28/2012,73DYMEMQslVje7D-KLv4IA,UuuDIwXjnJi5EZxRsExSEw,1,5
Bars,Wolfgang Puck Bar and Grill,4/28/2012,yJMiT1TX_EkJme9pLDFazA,0XRFyY8-dxmrDheFPpe8Sg,1,4
Restaurants,Margaritaville,4/28/2012,bSxYvDf7JWOq8T68IaFwvw,PSytIAQzWIKsKdyzewEYsw,1,5
Bars,Vesper Bar,4/29/2012,r3aT-JSzdyHqfsSpvmtYEQ,mhrDDrS6LJpXJykFEuQ-RA,1,5
Bars,Sierra Gold,4/30/2012,s4rdxg8LpqyvOUujv0V0cA,rXXbSOG1yx9s-c-YpJz4YQ,1,4
Bars,Book & Stage,5/1/2012,dMqZgl9o-3zVFhvfFmlRfg,sMBdzt8FE_oaqIzYRAwWZw,1,2
Bars,The Peppermill Restaurant & Fireside Lounge,5/1/2012,GzNq6X670grsCjBmNKZgqA,gWgylxXizyzO4WpurFdTog,1,4
Bars,V Bar,5/2/2012,69Kma-A_SM5k8a_3v17CBA,Aqx50LvHHE90sHtp-O2olg,1,3
Restaurants,The Bootlegger Bistro,5/2/2012,wxcD3btYdUbP2XcoNXjBsg,cFgQkAnOtuG9POUSQKfJWw,1,5
Restaurants,Wolfgang Puck Pizzeria & Cucina,5/2/2012,r5KXM6wRB8tS0HmGPx20hA,fwVNS6fgl4eQn8UjuXqufw,1,5
Bars,Diablo's Cantina,5/3/2012,ouD3r7MkIeojwOx_qEMXEw,J3nKKpQJSJuq9jKeOt3Iog,1,1
Bars,El Segundo Sol,5/3/2012,sf-NhAzaodgr_sp80TrwCQ,kaZIsztpS-2Px25c-ogBzQ,1,4
Bars,Level 107 Lounge,5/3/2012,BaVoAPPLvlPGYqg9AUem-A,SuILqUGWM7mXVLrPaY8Lvw,1,4
Bars,The Peppermill Restaurant & Fireside Lounge,5/3/2012,g2ZW783ZYrFToYgSmVPRCQ,F_PovpJQMeEFViqxhQJ4Pg,1,3
Bars,Free Zone,5/4/2012,Iksa6rPGr-XCJC4NuEB2GQ,c2izEHQvCz-bb2sR4fTLEg,1,2
Bars,The Buffalo,5/4/2012,X_2URy0WhB4CFAQtolgW2A,c2izEHQvCz-bb2sR4fTLEg,1,4
Bars,Trump Hotel Lobby Bar,5/4/2012,vzd7AFhQgVGOP7dhip9C9w,c2izEHQvCz-bb2sR4fTLEg,1,2
Bars,Morels French Steakhouse & Bistro,5/5/2012,8gqAf-z71lf1w7tp9mLL_Q,dNTsQyN_5EDwsxvD9oOSVw,1,2
Restaurants,Nove Italiano,5/5/2012,u_rK40NoVFHOQYlbsmJ4dw,HlnUSxkfGeXKKUO_Hw_W1Q,1,3
Bars,Insert Coins,5/7/2012,MIczKGK6Mwmu9I-9viRSmA,TroANF3f2PuYeVfSItxxaw,1,3
Bars,Nu Sanctuary Lounge,5/7/2012,glAky6n3VeOvcRMQPPVV-w,9Immf9o7abSv0p92BpN6ng,1,1
Bars,Mulligans Landing,5/8/2012,6D41MOFVIWS3B7rpMDv7pw,cFgQkAnOtuG9POUSQKfJWw,1,4
Bars,The Beatles Revolution Lounge,5/8/2012,aWQcO0fYDTKretkCRdWhrg,5snIF-mL0gaRacc_CmjRfA,1,2
Bars,Vanguard Lounge,5/9/2012,6qcQxOSx2HCM52FlmHLzqA,KeqbjQk_CLJp0FJj7273Tw,1,5
Bars,Fusion Mixology Bar,5/10/2012,c7Z_Lieb6maQ5KC_CYziVw,Q-4Cc9DQCuMNHiH7xkm7TQ,1,5
Bars,Bond,5/11/2012,tUOVF3Lff1hH76hMb8GN5A,XhTovYC8rjJoGSyCr2452A,1,5
Bars,Carnaval Court Bar & Grill,5/11/2012,OnCyVrgSgJ--PcV15wox6Q,OEE0mHrj794pBTYqhnliWA,1,5
Restaurants,Cafe Chloe,5/11/2012,c5-ztgfc19bg3uvHtkPbsQ,s1i-xYJmQzTmGQ85yL65cw,1,2
Bars,Grotto Ristorante,5/12/2012,XecmJs1MZM2lZx9WCbJGMw,os5DXiwMcPO22sFsiNXslw,1,4
Bars,Minus 5 Ice Lounge,5/12/2012,mDOUwu2e93wbq52K7USghQ,wj8Ge6f_hoY4p5_6W7oNGA,1,3
Bars,Salute Lounge,5/12/2012,_Sk4Iu1Pd-o4lmZzYdVNXw,pvJuYSOgL1qKwrMJUyZl-Q,1,3
Bars,The Brentwood Cafe And Tavern,5/12/2012,GMUWU63ihWHJRWW9CTZ5AA,Ox1qn2VrLVZqAUML3K06ww,1,5
Restaurants,Bartolotta Ristorante di Mare,5/16/2012,SwvqJ2WSmR2ZYa2Cps2G3g,2eOzT95B-DWjSQtrs5Ms-w,1,3
Restaurants,Wolfgang Puck Pizzeria & Cucina,5/17/2012,YRLMTTGKfbEpo2gMm6PLWA,_AJekjxvLJlt7i9jXGvumA,1,3
Bars,Onyx Bar,5/18/2012,3mhFtaU8GrfjOm_S9dsK2A,sS_Nx_p_kYNF_wKLe5d77w,1,4
Bars,The Peppermill Restaurant & Fireside Lounge,5/18/2012,yKUjuO7WSK8WjBuUEnDscg,OvSCKm8fU52QEfLoY6DUCg,1,4
Restaurants,Brio Tuscan Grille,5/18/2012,vU6IjMSRGwhgdNBllQzmoQ,as-i1DQN9aditeVjLg9Pfw,1,3
Bars,TGI Friday's,5/19/2012,zDsU4sxKME8YZ3stHFuU5Q,HkOZSO6pN7u5NG7yjEyvww,1,2
Restaurants,LAVO Italian Restaurant & Lounge,5/19/2012,mhbYsixou8gPeV6gcb--4g,pXHSbmRWtYjXF21jqol2ug,1,4
Bars,Kahunaville Island Restaurant,5/21/2012,a7MV3ysY8eRfI8UI3JkKbQ,mm1-8hxSTbQH9iUAIkML4w,1,2
Restaurants,Margaritaville,5/21/2012,3M69x-WvIst04k2ZNwvimg,mm1-8hxSTbQH9iUAIkML4w,1,3
Bars,Gold Lounge,5/22/2012,SYoHBAzPeoraOTMQp09PQg,W769leHuV8lNaLJhbw6MyA,1,2
Restaurants,Enoteca San Marco,5/23/2012,633UMxmu0oudgNbeGTf9TQ,obaDwNV7rXBsQ2_HY81Nww,1,3
Restaurants,Il Mulino,5/23/2012,lBBoUp58FIxKczndJj1UfA,dRR7HJg5H5QE-PwrDpejsg,1,4
Restaurants,La Scala,5/23/2012,PcyRbdjVZ5uO905g8m0h3A,DuyRkDoBSlNC4Yl0o24B5g,1,3
Bars,Four Kegs Sports Bar,5/24/2012,Yz6yluG-rVVl9uWsV43zGA,LfAkT97ad3dK9mslpqSJPQ,1,4
Restaurants,Buca di Beppo,5/24/2012,vPGBz4LYCbgXj1XnyuWc7g,nuFZm1XjI32sJniVgJ6Svw,1,2
Restaurants,Cafe Verdi,5/24/2012,ay1_X7_qnfYaPialHOBCiQ,KMvXBhgZQ_-u7iSzbNhVxg,1,1
Bars,CUT,5/25/2012,wj24h9A2_BMIJCFn0ygpAg,1KFfg08UgWHdvRypUKxPPw,1,5
Restaurants,Casa Nicola,5/25/2012,7_YxB7W2ExSF1iKcBnaBgw,hTpue2sTHdLgWSc8AEoWng,1,1
Bars,Shady Grove Lounge,5/26/2012,LJMCLS2HDpjit3I7m8jc0Q,AdFpuH7MSin8cKmpT3IbCA,1,4
Bars,Aces Bar & Grill,5/27/2012,B5rIhhDP5LoGouBxTAlN6w,sS_Nx_p_kYNF_wKLe5d77w,1,4
Bars,Four Kegs Sports Bar,5/27/2012,paUNEXB3ExsQFZOssy7TpQ,uBOOHTW-Sm7VBeWbRWh1Tg,1,4
Bars,Bond,5/28/2012,OeOksDZCdyXv4UGSliZI1Q,Ov_SfgiD9ZupSZB4cHkJsA,1,5
Restaurants,Chicago Joes,5/28/2012,x7-gM3iH6nB7gb9SoVu0aw,DrWLhrK8WMZf7Jb-Oqc7ww,1,1
Restaurants,LAVO Italian Restaurant & Lounge,5/28/2012,mj47w4QTzBD5eJDWfuj68w,esZE5sqc22Bbs6Jnpi55tw,1,3
Restaurants,LAVO Italian Restaurant & Lounge,5/29/2012,pHHWNvPa0SnmKjygSez0IQ,FcMeCDy8pYehvHpxRHq6yw,1,4
Bars,Buffalo Wild Wings,5/31/2012,QVxXoM0iMwqKcTTuoT4Taw,Q9BMDPfaawiPk0Gbq7v5Vw,1,1
Restaurants,LAVO Italian Restaurant & Lounge,5/31/2012,wQhhJI8hVkt3lE-pgciR3Q,b01oHeTTcxqSbN9PfSqsdA,1,5
Bars,Lime Ice Frozen Bar,6/1/2012,UOh6H9ATyzJVHSwj9Rm3pw,50uxS3BBDTeeW2GCFQXAYg,1,4
Restaurants,Brio Tuscan Grille,6/1/2012,u3j97IurduZaZsX6HhyAcw,Vicz0PnWYTzhZHiGK_fM3A,1,5
Bars,Frankie's Tiki Room,6/2/2012,Gkd8f_AgUgDnPqLbOYJEoQ,vnqp7yn3jSw3_IS9qhaDVg,1,5
Bars,Morels French Steakhouse & Bistro,6/2/2012,uKz6-33U2xF_A692IfO1Vw,JfTKOg0lqmuMifm3R8NOZg,1,1
Bars,BJ'S Cocktail Lounge South,6/3/2012,s9weP5v6TdaVgGc1d1MCBw,DrWLhrK8WMZf7Jb-Oqc7ww,1,4
Restaurants,The Bootlegger Bistro,6/3/2012,OBwyX4UdKYQf7odnbwbs1A,TPvApg3K1Qqz0y6oMlZU6g,1,4
Bars,Remedy's Bar,6/4/2012,c8zshFgteMV7-_CkPArKjw,FzbXSSr2JkQ1Z4zGCO4ECA,1,5
Bars,The Chandelier,6/5/2012,7Zc-5tOdhZo3H07lfADMfA,TroANF3f2PuYeVfSItxxaw,1,5
Bars,Benny's Bullpen Sports Bar & Cigar Lounge,6/6/2012,pHsAe-qctkbHrOdWpC-Wtw,hcpEWVuP0Kfhz1EHtU-gXg,1,3
Bars,Morels French Steakhouse & Bistro,6/6/2012,O04EWW3cKDIo9pdT3gdT8A,BrKrKBbSEoixUVDo4Ukr1Q,1,1
Bars,Rhumbar,6/6/2012,KhIAY5y2zNwLHSTghGuPug,GcNahuFltpxdMkDP6zv28Q,1,4
Cafes,Studio Café,6/6/2012,VcRacos8zIS7DGqmPKSU-Q,GrIpU3rvhW1Ydi5DlKQQjQ,1,2
Restaurants,Romano's Macaroni Grill,6/6/2012,TFYF8BYhiMKrBWLW7Dy66Q,bMpF5OPrf916Y0Gu13VIMg,1,5
Bars,Grotto Ristorante,6/7/2012,1vHPeiekcCRVyRN--Rb7iA,cQMjcul-XdxFc9Kk9ocdow,1,4
Restaurants,Scarpetta,6/7/2012,OfxvULeN3XsaYvihak88YA,QXtSgPGBkQ7DILpYrRIyRw,1,5
Restaurants,Canaletto,6/8/2012,HRcE0zqb7HcC_0j5PciRZg,uR8VGGOYxpIfnzY7YQc9oQ,1,4
Restaurants,Carluccio's Tivoli Gardens,6/8/2012,gU-AtwINBz-E9IpRJqGjhg,Dta4mJjev396oshvD-8NcQ,1,5
Bars,Big Dog's Bar and Grill,6/9/2012,XEEF1bl2HyhUvKnFMZ5Rtw,EjhVxYFeMUYimoImjMduzQ,1,5
Restaurants,Brio Tuscan Grille,6/9/2012,KdEc39plOfXJbOYvffW2xQ,urQxpxxdIqZtlMzPYpK5cw,1,2
Restaurants,Mac Shack Spring Valley,6/9/2012,1XNGyEOMdy-akpAQtfD9Bw,PIEXgVHLVG3cG7ADW-DTNA,1,2
Restaurants,LAVO Italian Restaurant & Lounge,6/10/2012,P6x9frK9f2xomSWWoYekZg,RB8nLXU5ME4i3h7ixYhCNw,1,4
Restaurants,LAVO Italian Restaurant & Lounge,6/11/2012,pIptSWDOb_38j_i-nlNxxw,uR8VGGOYxpIfnzY7YQc9oQ,1,4
Restaurants,B&B Ristorante,6/12/2012,wazBD77GWX7DlKaASRK1ag,d0MeqsdAD3DWS3fP83x9_w,1,1
Restaurants,Brio Tuscan Grille,6/12/2012,EYKAaoIFUglzrDR0qlpl-w,rzHZ3iYVQe_8h2e42DbUsw,1,4
Restaurants,Tuscany Gardens,6/12/2012,xOp_hT5Ls5cPH73APJ3nFg,0BAL16twnkMNRcycxtUnCA,1,4
Bars,SUSHISAMBA Las Vegas,6/13/2012,dVUx5rbZu5AdL_GO-ueY3A,p6BIxrWVJ_7hnqXKMWc43Q,1,5
Bars,Nobhill Tavern by Michael Mina,6/14/2012,4xLT4yjzJCa1Tq_kKRW37w,lpZtfD-vCqUER1yGKEvUPw,1,5
Restaurants,LAVO Italian Restaurant & Lounge,6/14/2012,GRqcZe8fTpCTnCKAm07TjQ,SyCg8xSbYQdSSLbYxndqfA,1,2
Bars,Gordon Biersch Brewery Restaurant,6/15/2012,cjjMPo73NNLgGrj7yrzFYQ,34f0JTQ4QrLD2UEr38W2-g,1,4
Bars,Moon Nightclub,6/15/2012,53AibhIeDxpG2ersiNUi3w,_UCtSScuGR-RJHVa9NqT3A,1,4
Bars,The Chandelier,6/15/2012,dkgJGfDg_zIMlPXalwto1w,7UL5bl9z9qUfzJCPk0eLqg,1,4
Bars,Wolfgang Puck Bar and Grill,6/15/2012,pnJGPlyL4XShYKGRboFDQw,hYlMvSLGcToupOvZ_2Pihg,1,4
Restaurants,Stratta,6/15/2012,ga8eWlU-hdTtY7kkgIv98Q,9l1heW8jGLcPXS2mFmOO1w,1,4
Bars,MIX,6/16/2012,ARyAXj2IoHUt6VhsaNegdg,C_qMM_mLkMVOHBV1RDJTYw,1,1
Bars,PT's,6/16/2012,Fl46PxBc0FOEJKKGAsVwaA,WlyuxZP2E7jyCrSna7P67w,1,3
Bars,Social House,6/16/2012,kNnH2jwXYZCtHZREryVSAQ,hpv_0rLsQ512O_tomr4xiQ,1,4
Bars,The Martini,6/16/2012,swbl8plY-SYfnL3YuIwfZQ,vnQTG7FgmY_lo18FgT6t_g,1,4
Bars,Morels French Steakhouse & Bistro,6/17/2012,Ne2M-95rOhjyn9n7JB2vjg,JVzzxfbHiAI_qUdec0-SVw,1,2
Bars,Putter's Bar & Grill,6/17/2012,7Vixs8n3gEt8m5nXavKogA,YwjQlkioL49d7afwN8VKgg,1,5
Bars,First Food & Bar,6/18/2012,IVl59Yiq1eyZOErIv4fdwg,FNXBMvD4Psix4pElgcmN7Q,1,5
Bars,Grotto Ristorante,6/18/2012,CYRnm-S3OW3NoJ8X-DponQ,AEp_xhZM1sTA0GIM1MG0Jw,1,3
Restaurants,Sinatra,6/18/2012,,p3Kc12whjl1LMPqjtWitpg,1,3
Restaurants,Wolfgang Puck Pizzeria & Cucina,6/20/2012,LZDrTV7G_9iX7qXhw9WH1Q,iEPfHcejaNLx6FLrULXWMQ,1,4
Bars,Rehab,6/21/2012,lu8yM9y5_9FqlFNZxzdZJw,AMoEIXXr_r-DAf3d-xsY8A,1,5
Restaurants,Nora's Cuisine,6/21/2012,MXQUBG1QhAYjnKNDZAmc1g,xfz_Bb4RIYH7N3luWqbyHQ,1,4
Bars,Paradise Cantina,6/22/2012,zKwsh89IeWFm-j1MIlP_fg,KSXkU2mUOgi9ChSJBGFsTg,1,3
Restaurants,Brio Tuscan Grille,6/22/2012,VfcdJTQ80fStzY4DGvvMow,Ot0y3rUQjMbDxXeejmJISQ,1,5
Bars,Fat Tuesday,6/24/2012,hiQ5Vf_2Hb_8gIVTDHwOxA,lwDdqS1Fa9BXCIzyIgxpWA,1,5
Bars,Fireside Restaurant & Tavern,6/24/2012,jKMfoezZumM2nfQLG6Q0Kw,oJLVyyC6g2MzUD2Ltrlstg,1,4
Bars,Moon Nightclub,6/24/2012,Xa6TyXH94l1Bi-f3n5VNZA,RCwVj-J46l1KOhYNskBzIA,1,4
Bars,The Beatles Revolution Lounge,6/24/2012,SX2l60iM5OP3KXSVmrEzvA,jFej1V8VSWstJplpZhZG9Q,1,3
Restaurants,Encore Beach Club,6/24/2012,mmrjNfe9Unlf1sGRFfj8tg,csEnqdkVjUY3KHfPeXrL4g,1,5
Bars,Frankie's Tiki Room,6/25/2012,03k3P-JhvbrnSIrp2VOIvg,BVEzms_WuyNpV3RHE-vrng,1,5
Bars,The Peppermill Restaurant & Fireside Lounge,6/26/2012,AS16bkR5P_Hn0chSBHTf-A,aj1atE6H4Jf9mfsHvWhn2Q,1,5
Restaurants,Rao's,6/26/2012,xtIAT0z1t51H-G8uoN_hng,NjyXf0dQrZowrT7uw22FQA,1,3
Bars,SUSHISAMBA Las Vegas,6/27/2012,oFbmeoAIhuNQwDl97ke7cQ,HQYvJcexcecVLjkLwNgPiw,1,5
Restaurants,Battista's Hole In the Wall,6/27/2012,eToaGoC90BOfwS4Y72XjoQ,E5J_yW2ZELCkZNO53DjFig,1,4
Restaurants,Morettis Eatery,6/27/2012,airyTNxbGybISjsfviVTAQ,Ssz_b4KHWjRj21FonGQv7w,1,5
Bars,BJ's Cocktail Lounge West,6/28/2012,CP-Kg5_ybTDwVg1knGWDCA,4WteRksk-00AHthnGykSFQ,1,3
Bars,Fat Tuesday,6/28/2012,XcMbEPWmC_a9H-a7vCXlqw,7WL-Z0ZpUA-tnXh5hYiOvA,1,5
Bars,Minus 5 Ice Lounge,6/28/2012,6fBvtDE-KXV8bFn3pM_5Lg,1i4LuQk5Lpj9oHRIR6gFXQ,1,4
Bars,Rouge,6/28/2012,fAhNVL7bI33VYAFfK1Za1g,0aQyjVmcytcjkiabuhkIgA,1,4
Bars,Numb,6/29/2012,5jXTDHL6gQzKEqRu8G-PDQ,JT9QE0UPwZ6Hb_okYItaAA,1,4
Restaurants,Mac Shack Spring Valley,6/29/2012,_5pIut1My7WMleS7n-uKfA,biifI-JRFI-2IfAA9TdZ-w,1,5
Restaurants,Pizza Hut,6/29/2012,C6UrtOctVTzxGkd-gXWxPg,biifI-JRFI-2IfAA9TdZ-w,1,3
Restaurants,Rao's,6/29/2012,yFX4XKn7O1DltK_1BXMhDw,Gxv3LJynVxG0jNdu8AXVTQ,1,5
Bars,Buffalo Wild Wings,6/30/2012,sUl8watKDKCvrYDkdlhatQ,biifI-JRFI-2IfAA9TdZ-w,1,4
Bars,PT's,7/1/2012,bT4aCYx_u6xzLWrs6TnumA,HZhdjd2wB_4vpMuPBFfKrQ,1,5
Bars,PT's,7/1/2012,wrN2vdwEzx1ebqClkmTKqA,I38tgdNV5-0ZEZAHKNhTdw,1,5
Restaurants,Brio Tuscan Grille,7/1/2012,LUqJk38aSLGxoDCOp5Dtkw,rzHZ3iYVQe_8h2e42DbUsw,1,4
Bars,TGI Friday's,7/2/2012,LQYPsZGJYdEyGwJAKYVJEg,5pn0Rb0RSvt7IkPLWsGeZg,1,3
Bars,The Beatles Revolution Lounge,7/2/2012,kp8Ke96uXhH-38Il7p6Vcg,sc56gWdnbkyK0zhPOgBMkg,1,4
Restaurants,Bartolotta Ristorante di Mare,7/2/2012,tW_I7M5N0yjWXJ18vhnW4Q,vKbGxtsE8-wwOG9DE3czjQ,1,5
Restaurants,Valentino,7/2/2012,4ExG-vkYDoGrdAEECkGzkA,3P8YxDrEdFuzZcnEafVDBA,1,5
Bars,CatHouse Boutique Nightclub,7/3/2012,1nCAYcew3CT9OWTazy40aQ,LUX2ezoq9nkAmaUjQNa3sA,1,4
Bars,Frankie's Tiki Room,7/3/2012,K3pSH66_81E3Jwfw5yZBjQ,EjhVxYFeMUYimoImjMduzQ,1,5
Bars,Koi Lounge,7/3/2012,YPBnDgXI7hK1phbcLiwhtQ,ZOTeHFDigCT1x0xzGHBTyg,1,2
Bars,McMullan's Irish Pub,7/4/2012,k1TXtfzLDP05aLIZOnjnDw,lHHwLi_YZuDSfdlSShFkug,1,3
Bars,Carnaval Court Bar & Grill,7/5/2012,nf-aTmnttpT76BS6kG5-8g,DPUqYXT8dj5psqjchpP6cg,1,5
Bars,Insert Coins,7/5/2012,tkZngUv5We38E7EcVZn9cg,lxYV2Da_CFmtxcQ3dSqkGQ,1,4
Bars,Le Central,7/6/2012,koO1tNeSrMQR806yoHoilw,u7DlrW6DpVQ6nWfmBHgVpA,1,5
Restaurants,LAVO Italian Restaurant & Lounge,7/6/2012,oQjCts_ieRjQOc-9OCZm3Q,TEoY60poY_5k82q_w9zt5A,1,5
Restaurants,Wolfgang Puck Pizzeria & Cucina,7/6/2012,jzZg14i7If4Ma1qPvq1weQ,7nZEoEx0pY7UNhVqEs1liw,1,4
Bars,Blondies Sports Bar & Grill,7/7/2012,_Z3CVzsj3hKb-gZbuQL99g,sorKMY3n1EiT7gsSw4eFkQ,1,2
Bars,Gold Lounge,7/7/2012,IRvH-RMiHRdGGa-ZRo7Z4g,0iEesn5HRS36E6MXp3BVvQ,1,2
Bars,Morels French Steakhouse & Bistro,7/7/2012,EABb7P5nZaQshRq3PRdZAQ,f1IpfGW3ye_URVlHKahDVw,1,2
Bars,PBR Rock Bar & Grill,7/7/2012,GulZ535FLWqFh2jDTHFaFg,uSYAjQws1Ot2ZcOObMOxGA,1,5
Restaurants,Nora's Cuisine,7/7/2012,hQWxf8qDqHgUnIHKl0Nriw,nKQr6Wa6QcKtO-rc-DPa6w,1,4
Cafes,DiVine Events,7/8/2012,kA_qZ0P_DDg0IgNs6EdXwg,wLPvgxjRGAU9-LDEuZDukQ,1,5
Bars,Straight Up Gaming & Martini Lounge,7/9/2012,S5X3XaKEatbUQNmdZXGJkg,H0runro-JouQzAXxj3-mPA,1,3
Bars,The Griffin,7/9/2012,YTnvgniSOhjiEs6mtWNo4w,R6ctqk6wMNBsc0NjeNvF-A,1,3
Restaurants,Mac Shack Spring Valley,7/9/2012,JuOIlEOFOT1Vu5gkjnrqxA,PkO62FvSCwyZx2VI4tUgPQ,1,3
Restaurants,Parma By Chef Marc,7/9/2012,GfZQXBpTOI4gno_C9zTq_g,R6ctqk6wMNBsc0NjeNvF-A,1,5
Bars,Beauty Bar,7/10/2012,aV4J_Y9aywChA3uSTUuGdg,Xm8HXE1JHqscXe5BKf0GFQ,1,3
Bars,Fat Tuesday,7/10/2012,pSxcNCW2f9DYpn039fli4g,hSZrn3sB_hzeFIkSLMzFCw,1,4
Bars,Carnaval Court Bar & Grill,7/12/2012,HgXlINDC1G7RMJB_HWA-Gw,dkqbG4Czd9L1xIdhhH0HNg,1,3
Bars,Carnaval Court Bar & Grill,7/12/2012,cFsjBkvC5FqTZ6Wfzlvx-w,vzEEaJtnHwTDEaIYe8Qv7g,1,3
Bars,Encore Lobby Bar,7/12/2012,YXgiYDvdbTOFzEQk2H1eRQ,irhNQpzV43fZeHkTOeRFSg,1,2
Bars,Eyecandy,7/12/2012,jm5D8s319EdeE9r66oRQjg,osoryW3a1vWFVprM6AP2sQ,1,3
Bars,Fat Tuesday,7/12/2012,7-ZqPqKg35jPliRWWlkuoA,0hOAju6nXoxjbZt4As_N4w,1,5
Bars,ISLA Mexican Kitchen & Tequila Bar,7/13/2012,EZbXs87BP38Ysr_920VkZg,ToIt1Ragp54oO8qFrrvhLQ,1,2
Bars,Mandarin Bar,7/13/2012,jElEfc99F_ZWqQRo_ZCtlg,K0qm1-rKTIjFSk6jmZz5vg,1,5
Bars,Roadrunner Saloon,7/13/2012,fG16WHvw1948fY28aVjJrg,M_waOkJFx0tw9Dg-9Kgw6g,1,1
Bars,Sierra Gold,7/13/2012,ZSSsGgz0XTonAAWtOu2R1w,dUjFNfn-eTMg0JAZ0BWl5w,1,4
Bars,SUSHISAMBA Las Vegas,7/13/2012,HRmJExAtn1DNtaBsxU8e6g,gUomUQFCjInZDgZ6_6RMZA,1,3
Bars,Wolfgang Puck Bar and Grill,7/13/2012,vofVGevd9ZWHt7uW2w4PPg,f1-pIw_p0ifzu03TXjPRiw,1,4
Restaurants,Rao's,7/13/2012,eVwfflRVUiRknZAfA5sVOQ,JCAMf5uqifwWFqQReaDN0A,1,3
Bars,The Beatles Revolution Lounge,7/14/2012,VlsyqbOcfcpCOIwpM8tu8w,yGgACwJD3LIFuVFAtKs4pQ,1,1
Restaurants,Olive Garden Italian Restaurant,7/14/2012,ol9hIUWMidDLuiprqTgeuQ,Oy6zD8Len02Vvwjz0O186g,1,3
Bars,MIX,7/15/2012,2U1yS9pFZPceT1POXQoqjA,_5a0NzA5ES16VdW-0_q8Tg,1,5
