Business Name,Category,City,Customer ID,Date,State,Number of Records,Spend
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,oJLVyyC6g2MzUD2Ltrlstg,1/19/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,oJLVyyC6g2MzUD2Ltrlstg,1/19/2015,NV,1,257.34
Brio Tuscan Grille,Restaurants,Las Vegas,LH3e4CvIxgcKItEmdQFkNg,1/20/2015,NV,1,
Brio Tuscan Grille,Cafes,Las Vegas,LH3e4CvIxgcKItEmdQFkNg,1/20/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,LH3e4CvIxgcKItEmdQFkNg,1/20/2015,NV,1,57.79
Encore Beach Club,Cafes,Las Vegas,JyBTxDVp4FD5Xf1D-jvhnA,1/20/2015,NV,1,
Encore Beach Club,Restaurants,Las Vegas,JyBTxDVp4FD5Xf1D-jvhnA,1/20/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,JyBTxDVp4FD5Xf1D-jvhnA,1/20/2015,NV,1,-32.67
Frankie's Tiki Room,Cafes,Las Vegas,GlNcv3FQRqgTSp3TsVwWUQ,1/20/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,GlNcv3FQRqgTSp3TsVwWUQ,1/20/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,GlNcv3FQRqgTSp3TsVwWUQ,1/20/2015,NV,1,35.17
Margaritaville,Cafes,Las Vegas,YoFVJkCVpzR0VFWRRBT3nA,1/20/2015,NV,1,
Margaritaville,Restaurants,Las Vegas,YoFVJkCVpzR0VFWRRBT3nA,1/20/2015,NV,1,
Margaritaville,Bars,Las Vegas,YoFVJkCVpzR0VFWRRBT3nA,1/20/2015,NV,1,44.02
Nora's Cuisine,Restaurants,Las Vegas,FcAmDk3PnieHkIai9AFZzA,1/20/2015,NV,1,
Nora's Cuisine,Cafes,Las Vegas,FcAmDk3PnieHkIai9AFZzA,1/20/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,FcAmDk3PnieHkIai9AFZzA,1/20/2015,NV,1,33.76
Scarpetta,Restaurants,Las Vegas,EjhVxYFeMUYimoImjMduzQ,1/20/2015,NV,1,
Scarpetta,Cafes,Las Vegas,EjhVxYFeMUYimoImjMduzQ,1/20/2015,NV,1,
Scarpetta,Bars,Las Vegas,EjhVxYFeMUYimoImjMduzQ,1/20/2015,NV,1,-10.57
SUSHISAMBA Las Vegas,Cafes,Las Vegas,S0yRUj8IbVjO_2tT66DyQw,1/20/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,S0yRUj8IbVjO_2tT66DyQw,1/20/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,S0yRUj8IbVjO_2tT66DyQw,1/20/2015,NV,1,231.75
The Bagel Café,Bars,Las Vegas,5X377UdWBlky87Fy6zWzHw,1/20/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,5X377UdWBlky87Fy6zWzHw,1/20/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,5X377UdWBlky87Fy6zWzHw,1/20/2015,NV,1,9.7
The Bagel Café,Bars,Las Vegas,cej33jiNtyydxRZYZ9bL9g,1/20/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,cej33jiNtyydxRZYZ9bL9g,1/20/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,cej33jiNtyydxRZYZ9bL9g,1/20/2015,NV,1,28.91
The Bagel Café,Restaurants,Las Vegas,zaMpyqjK3jFaYl9Sv-Q6yg,1/20/2015,NV,1,
The Bagel Café,Bars,Las Vegas,zaMpyqjK3jFaYl9Sv-Q6yg,1/20/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,zaMpyqjK3jFaYl9Sv-Q6yg,1/20/2015,NV,1,7.47
The Chandelier,Bars,Las Vegas,C1cv0JYSBCJ-Qw4zX6ZUoA,1/20/2015,NV,1,
The Chandelier,Cafes,Las Vegas,C1cv0JYSBCJ-Qw4zX6ZUoA,1/20/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,C1cv0JYSBCJ-Qw4zX6ZUoA,1/20/2015,NV,1,243.04
CUT,Cafes,Las Vegas,acEP1Fluw6CWewMoNm4Rlg,1/21/2015,NV,1,
CUT,Bars,Las Vegas,acEP1Fluw6CWewMoNm4Rlg,1/21/2015,NV,1,
CUT,Restaurants,Las Vegas,acEP1Fluw6CWewMoNm4Rlg,1/21/2015,NV,1,285.65
Encore Beach Club,Restaurants,Las Vegas,PuOB5r52nV70LXObXyOwuA,1/21/2015,NV,1,
Encore Beach Club,Cafes,Las Vegas,PuOB5r52nV70LXObXyOwuA,1/21/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,PuOB5r52nV70LXObXyOwuA,1/21/2015,NV,1,87.91
Frankie's Tiki Room,Cafes,Las Vegas,GbClEP-G0mGvOyD1O5WHtQ,1/21/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,GbClEP-G0mGvOyD1O5WHtQ,1/21/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,GbClEP-G0mGvOyD1O5WHtQ,1/21/2015,NV,1,165.35
Margaritaville,Restaurants,Las Vegas,ImkdMNvaptix18OWrETWlg,1/21/2015,NV,1,
Margaritaville,Cafes,Las Vegas,ImkdMNvaptix18OWrETWlg,1/21/2015,NV,1,
Margaritaville,Bars,Las Vegas,ImkdMNvaptix18OWrETWlg,1/21/2015,NV,1,38.05
Nora's Cuisine,Cafes,Las Vegas,9VtrPXbHHVcHkeIgEUXtZg,1/21/2015,NV,1,
Nora's Cuisine,Restaurants,Las Vegas,9VtrPXbHHVcHkeIgEUXtZg,1/21/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,9VtrPXbHHVcHkeIgEUXtZg,1/21/2015,NV,1,47.2
Nora's Cuisine,Restaurants,Las Vegas,vZqL95LDeEGEFVLy98-eMA,1/21/2015,NV,1,
Nora's Cuisine,Cafes,Las Vegas,vZqL95LDeEGEFVLy98-eMA,1/21/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,vZqL95LDeEGEFVLy98-eMA,1/21/2015,NV,1,36.69
SUSHISAMBA Las Vegas,Cafes,Las Vegas,DH3X4Qj14nIsdeHMFf4xSw,1/21/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,DH3X4Qj14nIsdeHMFf4xSw,1/21/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,DH3X4Qj14nIsdeHMFf4xSw,1/21/2015,NV,1,111.56
CUT,Bars,Las Vegas,aq3vT3I5i-P0Cr5wN0a_wg,1/22/2015,NV,1,
CUT,Cafes,Las Vegas,aq3vT3I5i-P0Cr5wN0a_wg,1/22/2015,NV,1,
CUT,Restaurants,Las Vegas,aq3vT3I5i-P0Cr5wN0a_wg,1/22/2015,NV,1,248.47
Scarpetta,Cafes,Las Vegas,jR_zE_9TEcY4_vrTeKNXlA,1/22/2015,NV,1,
Scarpetta,Restaurants,Las Vegas,jR_zE_9TEcY4_vrTeKNXlA,1/22/2015,NV,1,
Scarpetta,Bars,Las Vegas,jR_zE_9TEcY4_vrTeKNXlA,1/22/2015,NV,1,86.34
The Bagel Café,Bars,Las Vegas,Bb2X4kNgWq1pBmicyNz2qg,1/22/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,Bb2X4kNgWq1pBmicyNz2qg,1/22/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,Bb2X4kNgWq1pBmicyNz2qg,1/22/2015,NV,1,9.73
The Chandelier,Cafes,Las Vegas,3nbqYfQfn1hC4gDWAV6_mg,1/22/2015,NV,1,
The Chandelier,Bars,Las Vegas,3nbqYfQfn1hC4gDWAV6_mg,1/22/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,3nbqYfQfn1hC4gDWAV6_mg,1/22/2015,NV,1,243.07
The Chandelier,Bars,Las Vegas,8ByRHUdNkoDlf-RHdMhafA,1/22/2015,NV,1,
The Chandelier,Cafes,Las Vegas,8ByRHUdNkoDlf-RHdMhafA,1/22/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,8ByRHUdNkoDlf-RHdMhafA,1/22/2015,NV,1,142.71
The Chandelier,Bars,Las Vegas,yrHLj15hMEZmOo3n1v5t-g,1/22/2015,NV,1,
The Chandelier,Cafes,Las Vegas,yrHLj15hMEZmOo3n1v5t-g,1/22/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,yrHLj15hMEZmOo3n1v5t-g,1/22/2015,NV,1,54.6
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,jykemU4-CaDr-8Lnei-_ZA,1/22/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,jykemU4-CaDr-8Lnei-_ZA,1/22/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,jykemU4-CaDr-8Lnei-_ZA,1/22/2015,NV,1,-48.71
CUT,Bars,Las Vegas,jR_zE_9TEcY4_vrTeKNXlA,1/23/2015,NV,1,
CUT,Cafes,Las Vegas,jR_zE_9TEcY4_vrTeKNXlA,1/23/2015,NV,1,
CUT,Restaurants,Las Vegas,jR_zE_9TEcY4_vrTeKNXlA,1/23/2015,NV,1,111.22
CUT,Cafes,Las Vegas,klFpvp4eYzvvCHTIlQjeiA,1/23/2015,NV,1,
CUT,Bars,Las Vegas,klFpvp4eYzvvCHTIlQjeiA,1/23/2015,NV,1,
CUT,Restaurants,Las Vegas,klFpvp4eYzvvCHTIlQjeiA,1/23/2015,NV,1,252.1
CUT,Cafes,Las Vegas,lLShzdgF14Z0hc5SgTPw1A,1/23/2015,NV,1,
CUT,Bars,Las Vegas,lLShzdgF14Z0hc5SgTPw1A,1/23/2015,NV,1,
CUT,Restaurants,Las Vegas,lLShzdgF14Z0hc5SgTPw1A,1/23/2015,NV,1,70.71
CUT,Bars,Las Vegas,Vp4RUJvsXB5gb7k3CDdHnw,1/23/2015,NV,1,
CUT,Cafes,Las Vegas,Vp4RUJvsXB5gb7k3CDdHnw,1/23/2015,NV,1,
CUT,Restaurants,Las Vegas,Vp4RUJvsXB5gb7k3CDdHnw,1/23/2015,NV,1,215.76
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,1/23/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,1/23/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,1/23/2015,NV,1,44.96
SUSHISAMBA Las Vegas,Bars,Las Vegas,f5vgLcoKpFcTvD4lOUxcTQ,1/23/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,f5vgLcoKpFcTvD4lOUxcTQ,1/23/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,f5vgLcoKpFcTvD4lOUxcTQ,1/23/2015,NV,1,185.77
Brio Tuscan Grille,Cafes,Las Vegas,dyA6Pf2DtGIrSrTSpIK-pA,1/24/2015,NV,1,
Brio Tuscan Grille,Restaurants,Las Vegas,dyA6Pf2DtGIrSrTSpIK-pA,1/24/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,dyA6Pf2DtGIrSrTSpIK-pA,1/24/2015,NV,1,21.93
Frankie's Tiki Room,Bars,Las Vegas,uNoFF2y83ncN5iIKtd5xZw,1/24/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,uNoFF2y83ncN5iIKtd5xZw,1/24/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,uNoFF2y83ncN5iIKtd5xZw,1/24/2015,NV,1,210.03
SUSHISAMBA Las Vegas,Cafes,Las Vegas,S2hsuTtEOG1_mwjqQSbEUQ,1/24/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,S2hsuTtEOG1_mwjqQSbEUQ,1/24/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,S2hsuTtEOG1_mwjqQSbEUQ,1/24/2015,NV,1,354.28
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,EjhVxYFeMUYimoImjMduzQ,1/24/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,EjhVxYFeMUYimoImjMduzQ,1/24/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,EjhVxYFeMUYimoImjMduzQ,1/24/2015,NV,1,167.71
Fat Tuesday,Cafes,Las Vegas,0CRbVcph2RJnvX0QiBBhZw,1/25/2015,NV,1,
Fat Tuesday,Bars,Las Vegas,0CRbVcph2RJnvX0QiBBhZw,1/25/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,0CRbVcph2RJnvX0QiBBhZw,1/25/2015,NV,1,184.17
Frankie's Tiki Room,Cafes,Las Vegas,dX-rp61hHMQRj5jscdQDmw,1/25/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,dX-rp61hHMQRj5jscdQDmw,1/25/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,dX-rp61hHMQRj5jscdQDmw,1/25/2015,NV,1,189.65
Scarpetta,Cafes,Las Vegas,1hXI-vDRgCTsCDqmbNRnDg,1/25/2015,NV,1,
Scarpetta,Restaurants,Las Vegas,1hXI-vDRgCTsCDqmbNRnDg,1/25/2015,NV,1,
Scarpetta,Bars,Las Vegas,1hXI-vDRgCTsCDqmbNRnDg,1/25/2015,NV,1,53.16
SUSHISAMBA Las Vegas,Cafes,Las Vegas,w2W01_xzk020zfnmnrgjOg,1/25/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,w2W01_xzk020zfnmnrgjOg,1/25/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,w2W01_xzk020zfnmnrgjOg,1/25/2015,NV,1,267.22
The Chandelier,Cafes,Las Vegas,0VfJi9Au0rVFVnPKcJpt3Q,1/25/2015,NV,1,
The Chandelier,Bars,Las Vegas,0VfJi9Au0rVFVnPKcJpt3Q,1/25/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,0VfJi9Au0rVFVnPKcJpt3Q,1/25/2015,NV,1,62.78
CUT,Bars,Las Vegas,JOu4EKGIVcm6WSShCjBf4Q,1/26/2015,NV,1,
CUT,Cafes,Las Vegas,JOu4EKGIVcm6WSShCjBf4Q,1/26/2015,NV,1,
CUT,Restaurants,Las Vegas,JOu4EKGIVcm6WSShCjBf4Q,1/26/2015,NV,1,228.65
Margaritaville,Restaurants,Las Vegas,RdnM_VrOmS9Xvod2u3xYVg,1/26/2015,NV,1,
Margaritaville,Cafes,Las Vegas,RdnM_VrOmS9Xvod2u3xYVg,1/26/2015,NV,1,
Margaritaville,Bars,Las Vegas,RdnM_VrOmS9Xvod2u3xYVg,1/26/2015,NV,1,44.11
The Chandelier,Bars,Las Vegas,yWp7iLP1E0yz5Ww5gY0x2g,1/26/2015,NV,1,
The Chandelier,Cafes,Las Vegas,yWp7iLP1E0yz5Ww5gY0x2g,1/26/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,yWp7iLP1E0yz5Ww5gY0x2g,1/26/2015,NV,1,68.06
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,B48auyX6nYRrgb_x9f0kUA,1/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,B48auyX6nYRrgb_x9f0kUA,1/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,B48auyX6nYRrgb_x9f0kUA,1/26/2015,NV,1,-38.67
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,gjv2cM7GAgdicJ6Xh0butg,1/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,gjv2cM7GAgdicJ6Xh0butg,1/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,gjv2cM7GAgdicJ6Xh0butg,1/26/2015,NV,1,164.56
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,sQb1iDMVJAKOGjrFdwYqtA,1/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,sQb1iDMVJAKOGjrFdwYqtA,1/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,sQb1iDMVJAKOGjrFdwYqtA,1/26/2015,NV,1,188.96
Encore Beach Club,Cafes,Las Vegas,Cz6cUmulaEii__wUcQ6QVw,1/27/2015,NV,1,
Encore Beach Club,Restaurants,Las Vegas,Cz6cUmulaEii__wUcQ6QVw,1/27/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,Cz6cUmulaEii__wUcQ6QVw,1/27/2015,NV,1,58.24
Fat Tuesday,Bars,Las Vegas,9RhAM4TzN5r1siu4TQI3eA,1/27/2015,NV,1,
Fat Tuesday,Cafes,Las Vegas,9RhAM4TzN5r1siu4TQI3eA,1/27/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,9RhAM4TzN5r1siu4TQI3eA,1/27/2015,NV,1,73.85
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,8WvOke9T6ReCxlgyXQOcZQ,1/27/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,8WvOke9T6ReCxlgyXQOcZQ,1/27/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,8WvOke9T6ReCxlgyXQOcZQ,1/27/2015,NV,1,43.5
Scarpetta,Cafes,Las Vegas,BT3AQK9b5oIAdVve3_Sh1Q,1/27/2015,NV,1,
Scarpetta,Restaurants,Las Vegas,BT3AQK9b5oIAdVve3_Sh1Q,1/27/2015,NV,1,
Scarpetta,Bars,Las Vegas,BT3AQK9b5oIAdVve3_Sh1Q,1/27/2015,NV,1,75.29
The Chandelier,Bars,Las Vegas,ICm8qN-hs1adjryICG-b_Q,1/27/2015,NV,1,
The Chandelier,Cafes,Las Vegas,ICm8qN-hs1adjryICG-b_Q,1/27/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,ICm8qN-hs1adjryICG-b_Q,1/27/2015,NV,1,267.37
Brio Tuscan Grille,Cafes,Las Vegas,1hXI-vDRgCTsCDqmbNRnDg,1/28/2015,NV,1,
Brio Tuscan Grille,Restaurants,Las Vegas,1hXI-vDRgCTsCDqmbNRnDg,1/28/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,1hXI-vDRgCTsCDqmbNRnDg,1/28/2015,NV,1,72.86
Encore Beach Club,Restaurants,Las Vegas,ypKSfzLiSxkG82EiTep_lw,1/28/2015,NV,1,
Encore Beach Club,Cafes,Las Vegas,ypKSfzLiSxkG82EiTep_lw,1/28/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,ypKSfzLiSxkG82EiTep_lw,1/28/2015,NV,1,23.81
Frankie's Tiki Room,Cafes,Las Vegas,KYEMQn4166kgF5Z6f3-xUw,1/28/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,KYEMQn4166kgF5Z6f3-xUw,1/28/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,KYEMQn4166kgF5Z6f3-xUw,1/28/2015,NV,1,284.65
Frankie's Tiki Room,Bars,Las Vegas,ov_2PW8xiMC1EevMV48zIw,1/28/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,ov_2PW8xiMC1EevMV48zIw,1/28/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,ov_2PW8xiMC1EevMV48zIw,1/28/2015,NV,1,361.31
Nora's Cuisine,Cafes,Las Vegas,nG--zl-nL4iX5vU6TIDh9w,1/28/2015,NV,1,
Nora's Cuisine,Restaurants,Las Vegas,nG--zl-nL4iX5vU6TIDh9w,1/28/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,nG--zl-nL4iX5vU6TIDh9w,1/28/2015,NV,1,53.9
Fat Tuesday,Cafes,Las Vegas,7x3-B0yaO_hqXm42VKStzw,1/29/2015,NV,1,
Fat Tuesday,Bars,Las Vegas,7x3-B0yaO_hqXm42VKStzw,1/29/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,7x3-B0yaO_hqXm42VKStzw,1/29/2015,NV,1,159.56
Frankie's Tiki Room,Cafes,Las Vegas,Byts42ruX-5BVRzTAJPORA,1/29/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,Byts42ruX-5BVRzTAJPORA,1/29/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,Byts42ruX-5BVRzTAJPORA,1/29/2015,NV,1,97.89
The Chandelier,Cafes,Las Vegas,VyKzQ4NQjmSdi4kQBdCkjQ,1/29/2015,NV,1,
The Chandelier,Bars,Las Vegas,VyKzQ4NQjmSdi4kQBdCkjQ,1/29/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,VyKzQ4NQjmSdi4kQBdCkjQ,1/29/2015,NV,1,294.13
Encore Beach Club,Restaurants,Las Vegas,m9qpqKIaJ938_H8FSNfuVA,1/30/2015,NV,1,
Encore Beach Club,Cafes,Las Vegas,m9qpqKIaJ938_H8FSNfuVA,1/30/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,m9qpqKIaJ938_H8FSNfuVA,1/30/2015,NV,1,58.96
Frankie's Tiki Room,Bars,Las Vegas,6bd7x71_j4qaChI1hBQu4A,1/30/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,6bd7x71_j4qaChI1hBQu4A,1/30/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,6bd7x71_j4qaChI1hBQu4A,1/30/2015,NV,1,157.73
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,4Fj9QBaE6cc2Lm8vhbv5Cg,1/30/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,4Fj9QBaE6cc2Lm8vhbv5Cg,1/30/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,4Fj9QBaE6cc2Lm8vhbv5Cg,1/30/2015,NV,1,267.29
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,AtnV7uASw0CfWa-qjikrsg,1/30/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,AtnV7uASw0CfWa-qjikrsg,1/30/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,AtnV7uASw0CfWa-qjikrsg,1/30/2015,NV,1,60.68
CUT,Cafes,Las Vegas,HM_srUqlNa4IBvJZEfyymQ,2/1/2015,NV,1,
CUT,Bars,Las Vegas,HM_srUqlNa4IBvJZEfyymQ,2/1/2015,NV,1,
CUT,Restaurants,Las Vegas,HM_srUqlNa4IBvJZEfyymQ,2/1/2015,NV,1,176.34
Frankie's Tiki Room,Cafes,Las Vegas,cdhIOG9HKJKBtRC-AXckEg,2/1/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,cdhIOG9HKJKBtRC-AXckEg,2/1/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,cdhIOG9HKJKBtRC-AXckEg,2/1/2015,NV,1,105.96
Frankie's Tiki Room,Bars,Las Vegas,fRbqoHAkgC5MeW3x15mezA,2/1/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,fRbqoHAkgC5MeW3x15mezA,2/1/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,fRbqoHAkgC5MeW3x15mezA,2/1/2015,NV,1,125.23
SUSHISAMBA Las Vegas,Cafes,Las Vegas,fNvo8V1fJowp9Ir_FPFAZg,2/1/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,fNvo8V1fJowp9Ir_FPFAZg,2/1/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,fNvo8V1fJowp9Ir_FPFAZg,2/1/2015,NV,1,197.84
SUSHISAMBA Las Vegas,Cafes,Las Vegas,UBFOklzRQ27KeTD8zWTqOg,2/1/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,UBFOklzRQ27KeTD8zWTqOg,2/1/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,UBFOklzRQ27KeTD8zWTqOg,2/1/2015,NV,1,51.72
The Chandelier,Bars,Las Vegas,i8KMQX7nekLSCzb_DVb6yA,2/1/2015,NV,1,
The Chandelier,Cafes,Las Vegas,i8KMQX7nekLSCzb_DVb6yA,2/1/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,i8KMQX7nekLSCzb_DVb6yA,2/1/2015,NV,1,45.04
The Chandelier,Cafes,Las Vegas,R9OKus1drUO_RXNaOXsl2Q,2/1/2015,NV,1,
The Chandelier,Bars,Las Vegas,R9OKus1drUO_RXNaOXsl2Q,2/1/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,R9OKus1drUO_RXNaOXsl2Q,2/1/2015,NV,1,186.23
CUT,Bars,Las Vegas,cdhIOG9HKJKBtRC-AXckEg,2/2/2015,NV,1,
CUT,Cafes,Las Vegas,cdhIOG9HKJKBtRC-AXckEg,2/2/2015,NV,1,
CUT,Restaurants,Las Vegas,cdhIOG9HKJKBtRC-AXckEg,2/2/2015,NV,1,204.01
CUT,Bars,Las Vegas,kDZUGqP3j8eiLKIExBWI8Q,2/2/2015,NV,1,
CUT,Cafes,Las Vegas,kDZUGqP3j8eiLKIExBWI8Q,2/2/2015,NV,1,
CUT,Restaurants,Las Vegas,kDZUGqP3j8eiLKIExBWI8Q,2/2/2015,NV,1,206.7
Fat Tuesday,Bars,Las Vegas,f78O2Wa8E1x8sG6C9fDwbg,2/2/2015,NV,1,
Fat Tuesday,Cafes,Las Vegas,f78O2Wa8E1x8sG6C9fDwbg,2/2/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,f78O2Wa8E1x8sG6C9fDwbg,2/2/2015,NV,1,133.8
Frankie's Tiki Room,Bars,Las Vegas,eGdk9XWbnJ8FqFkgumI3gQ,2/2/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,eGdk9XWbnJ8FqFkgumI3gQ,2/2/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,eGdk9XWbnJ8FqFkgumI3gQ,2/2/2015,NV,1,210.66
The Chandelier,Bars,Las Vegas,y59hyUcxyA8pQBM3QY04zg,2/2/2015,NV,1,
The Chandelier,Cafes,Las Vegas,y59hyUcxyA8pQBM3QY04zg,2/2/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,y59hyUcxyA8pQBM3QY04zg,2/2/2015,NV,1,226.97
Fat Tuesday,Cafes,Las Vegas,1_muxK0RWjENP6bBx-7y_g,2/3/2015,NV,1,
Fat Tuesday,Bars,Las Vegas,1_muxK0RWjENP6bBx-7y_g,2/3/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,1_muxK0RWjENP6bBx-7y_g,2/3/2015,NV,1,262.95
Frankie's Tiki Room,Bars,Las Vegas,nG--zl-nL4iX5vU6TIDh9w,2/3/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,nG--zl-nL4iX5vU6TIDh9w,2/3/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,nG--zl-nL4iX5vU6TIDh9w,2/3/2015,NV,1,332.77
Margaritaville,Restaurants,Las Vegas,9fTTesCwn9EO-d82ODJAnw,2/3/2015,NV,1,
Margaritaville,Cafes,Las Vegas,9fTTesCwn9EO-d82ODJAnw,2/3/2015,NV,1,
Margaritaville,Bars,Las Vegas,9fTTesCwn9EO-d82ODJAnw,2/3/2015,NV,1,93.66
Margaritaville,Cafes,Las Vegas,CRywkebZtGq0lKcbRlOPqQ,2/3/2015,NV,1,
